arm_id,study_id,arm_label_in_paper,arm_role,comparison_1_eligible,comparison_2_eligible,comparison_3_eligible,n_patients,pct_male,age_median_years,age_iqr_low,age_iqr_high,age_range_min,age_range_max,age_mean_years,age_sd_years,disease_aml_pct,disease_all_pct,disease_mds_pct,disease_mpn_pct,disease_cml_pct,disease_lymphoma_pct,disease_mm_pct,disease_cll_pct,disease_saa_pct,disease_other_pct,disease_risk_high_pct,disease_risk_intermediate_pct,disease_risk_low_pct,disease_risk_classifier_used,donor_msd_pct,donor_mud_pct,donor_mmud_pct,donor_haplo_pct,donor_ucb_pct,donor_predominant,graft_pbsc_pct,graft_bm_pct,graft_ucb_pct,graft_predominant,conditioning_mac_pct,conditioning_ric_pct,conditioning_nma_pct,conditioning_classification_scheme,conditioning_predominant,tbi_used_pct,hla_10_10_pct,hla_9_10_pct,hla_8_10_or_lower_pct,hla_haplo_pct,cmv_recipient_pos_pct,cmv_donor_pos_pct,cmv_DposRpos_pct,cmv_DposRneg_pct,cmv_DnegRpos_pct,cmv_DnegRneg_pct,cmv_serostatus_reporting,ptcy_used,ptcy_dose_mg_kg_per_dose,ptcy_n_doses,ptcy_days_post_transplant,ptcy_total_dose_mg_kg,ptcy_dose_category,cni_used,cni_agent,cni_target_trough_ng_ml_range,mmf_used,mmf_total_daily_dose_mg,mtx_used,mtx_schedule,mtx_total_dose_mg_m2,sirolimus_used,abatacept_used,other_immunosuppressant_used,other_immunosuppressant_description,atg_used,atg_agent,atg_total_dose_mg_kg,atg_dose_category,atg_timing,letermovir_use,letermovir_era_proxy,antifungal_prophylaxis_agent,antifungal_mold_active,antifungal_duration_target,antibacterial_prophylaxis_agent,pjp_prophylaxis_agent,cmv_monitoring_method,cmv_monitoring_frequency_per_week,cmv_preemptive_threshold,systemic_steroid_for_gvhd_exposure_pct,steroid_exposure_duration_days_median,second_line_gvhd_therapy_exposure_pct
272,261,TCD (CD34+ selected ex vivo T-cell depletion),comparator_arm,Y,N,N,38,45,50,NR,NR,21,71,NR,NR,69,13,18,0,0,0,0,0,0,0,21,71,3,DRI,31,37,31,0,0,mixed,100,0,0,PBSC,100,0,0,investigator_defined,MAC,58,69,31,0,0,68,NR,NR,NR,NR,NR,R_only,N,NA,NA,NA,NA,NA,N,NA,NA,N,NA,N,NA,NA,N,N,Y,Ex vivo CD34+ selection (CliniMACS) of mobilized PBSC; no post-transplant immunosuppression used,Y,rabbit_thymoglobulin,5,standard_4.5_to_10_rabbit,pre_transplant,none,mixed_spans_era,NR,NR,NR,NR,TMP_SMX,PCR_qPCR,1,CMV DNA >100 copies/mL,11,NR,NR
273,262,Conventional CNI-based,comparator_arm,Y,N,N,270,59.3,34,NR,NR,18,66,NR,NR,0,0,0,0,0,100,0,0,0,0,15.2,NR,84.8,investigator_defined,74,26,0,0,0,MSD,91,9,0,PBSC,31,69,NR,investigator_defined,RIC,18,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,Y,NR,Y,NR,NR,N,N,Y,"CsA alone n=21 (8%), CsA+MMF n=74 (27%), CsA+MTX n=137 (51%), Other regimens n=38 (14%)",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,NR
274,262,PTCy,PTCy_arm,Y,N,N,176,58.5,33,NR,NR,19,69,NR,NR,0,0,0,0,0,100,0,0,0,0,17,NR,83,investigator_defined,50,50,0,0,0,mixed,86,14,0,PBSC,25,75,NR,investigator_defined,RIC,23,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,other,NR,Y,NR,Y,NR,NR,Y,N,Y,"PTCy + 2 IS: CsA+MMF n=67, Tac+MMF n=34, Siro+MMF n=20, other n=5 (subtotal 126; 72%); PTCy + 1 IS: CsA n=19, everolimus n=6, Tac n=7, MMF n=4, MTX n=3, Siro n=2 (subtotal 41; 23%); PTCy alone n=9 (5%)",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,26,NR,NR
275,263,PTCy-haplo,PTCy_arm,Y,Y,N,489,61.1,55,44,63,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,24.1,58.7,12.5,investigator_defined,0,0,0,100,0,haplo,100,0,0,PBSC,48.5,51.5,0,CIBMTR,mixed,85.7,0,0,NR,100,NR,NR,NR,NR,NR,NR,NR,Y,50 (49.7%) or 40 (32.5%) or other (17.8%),2,D+3 and D+4 (typical),100 (49.7%) or 80 (32.5%) or other/missing (17.8%),mixed,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,24.4,NR,NR
276,263,ATG-free MUD,comparator_arm,Y,N,N,211,64.5,53,45,62,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,19,67.3,8.5,investigator_defined,0,100,0,0,0,MUD,100,0,0,PBSC,78.2,21.8,0,CIBMTR,MAC,46,NR,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,tacrolimus,NR,Y,NR,Y,NR,NR,N,N,N,"TAC+MTX 85.3%, CyA+MTX 7.6%, TAC+MMF 3.8%, Others 3.3%",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,31.4,NR,NR
277,263,ATG-administered MUD,comparator_arm,Y,Y,N,99,68.7,54,46,61,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,24.2,62.6,12.1,investigator_defined,0,100,0,0,0,MUD,100,0,0,PBSC,75.8,24.2,0,CIBMTR,MAC,50.5,NR,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,tacrolimus,NR,Y,NR,Y,NR,NR,N,N,N,"TAC+MTX 92.9%, CyA+MTX 2.0%, TAC+MMF 2.0%, Others 3.0%",Y,NR,NR,NR,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,30.4,NR,NR
278,264,Older patients transplanted with PTCy (n=92),PTCy_arm,N,N,N,92,80,71,NR,NR,65,77,NR,NR,71,0,13,0,0,0,0,0,0,17,NR,NR,NR,investigator_defined,8,73,7,13,0,MUD,92,8,0,PBSC,NR,NR,NR,investigator_defined,RIC,14,81,7,0,13,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"+3,+4 (matched) / +3,+5 (mismatched)",100,standard_50x2,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,other,TMP_SMX,NR,NR,NR,NR,NR,NR
279,268,HaploCy,PTCy_arm,Y,N,N,757,60.6,NR,NR,NR,2,NR,NR,NR,69.8,3.4,26.8,NA,NA,NA,NA,NA,NA,NA,NR,NR,NR,investigator_defined,0,0,0,100,0,haplo,59.4,40.6,0,PBSC,41.5,58.5,NR,CIBMTR,RIC,70.09999999999999,0,NR,NR,100,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,N,NA,NA,NR,N,NR,PTCy combined with other agents per protocol (CIBMTR); patients receiving PTCy without other IS excluded (n=10),N,NA,NA,NA,NA,era_proxy_only,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
280,268,SibCy,PTCy_arm,Y,N,N,403,60.3,NR,NR,NR,2,NR,NR,NR,76.90000000000001,4.7,18.4,NA,NA,NA,NA,NA,NA,NA,NR,NR,NR,investigator_defined,100,0,0,0,0,MSD,67.5,32.5,0,PBSC,55.1,44.9,NR,CIBMTR,MAC,58.1,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,N,NA,NA,NR,N,NR,PTCy combined with other agents per protocol (CIBMTR),N,NA,NA,NA,NA,era_proxy_only,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
281,268,SibCNI,comparator_arm,Y,N,N,1605,58.2,NR,NR,NR,2,NR,NR,NR,63.9,3.7,32.4,NA,NA,NA,NA,NA,NA,NA,NR,NR,NR,investigator_defined,100,0,0,0,0,MSD,87.5,12.5,0,PBSC,58.3,41.7,NR,CIBMTR,MAC,27.2,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,other,NR,mixed,NR,mixed,NR,NR,NR,N,NR,"Tacrolimus or cyclosporine + MMF +/- other, OR Tacrolimus/cyclosporine + MTX +/- other (CNI-based GVHD prophylaxis)",N,NA,NA,NA,NA,era_proxy_only,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
282,270,PTCy +/- others,PTCy_arm,Y,N,N,37,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,NR,0,NR,NR,NR,0,NR,NR,NR,NR,CIBMTR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,mixed,NR,NR,mixed,NR,N,NA,NA,mixed,N,N,"PTCy subset composition per Table 1 footnote: CNI+PTCy+MMF n=32, PTCy-MMF n=1, sirolimus+PTCy n=2, sirolimus-MMF-PTCy n=1, PTCy alone n=1 (total 37)",mixed,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
283,270,CNI-based GVHD prophylaxis (no PTCy),comparator_arm,Y,N,N,229,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,NR,0,NR,NR,NR,0,NR,NR,NR,NR,CIBMTR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,mixed,NR,mixed,NR,NR,N,N,N,"Comparator arm composition per Table 1: CNI+MMF+others (no PTCy) n=68, CNI+MTX+others (no PTCy/MMF) n=123, CNI+others (no MMF/MTX/PTCy) n=20, CNI alone n=12, MTX alone n=3, monoclonal antibody+MMF n=3 = 229 total",mixed,rabbit_thymoglobulin,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
284,271,MUD,comparator_arm,Y,N,N,276,57,59,NR,NR,21,77,NR,NR,43.1,12.7,NR,NR,NR,5.8,NR,NR,NR,6.5,NR,NR,NR,NR,0,100,0,0,0,MUD,39.9,60.1,0,BM,41.3,58.7,NR,investigator_defined,RIC,19.9,100,0,0,0,57,48,NR,NR,NR,NR,DR_combinations,mixed,NR,NR,NR,NR,NR,Y,tacrolimus,NR,mixed,NR,Y,NR,NR,NR,N,N,NA,mixed,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,51,NR,NR
285,271,Haplo,PTCy_arm,Y,N,N,176,68,54,NR,NR,18,74,NR,NR,42,9.699999999999999,NR,NR,NR,18.8,NR,NR,NR,6.3,NR,NR,NR,NR,0,0,0,100,0,haplo,64.8,35.2,0,PBSC,31.3,68.7,NR,investigator_defined,RIC,96.59999999999999,0,0,0,100,62,57,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,50,NR,NR
286,272,Haploidentical,PTCy_arm,N,N,Y,1830,63.9,46,NR,NR,18,71,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,NR,0,0,0,100,0,haplo,59.5,40.5,0,PBSC,22.7,77.3,NR,investigator_defined,RIC,NR,NR,NR,NR,100,NR,NR,46.1,12.5,16.9,22.2,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,Y,NR,NR,NR,NR,NR,N,NR,"GVHD prophylaxis: PTCy+CNI+MMF in 90% (n=1647); PTCy+others (CNI only, sirolimus, methotrexate) in 10% (n=183)",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,33,NR,NR
287,272,Matched Unrelated (MUD 8/8),comparator_arm,N,N,Y,310,69.3,53,NR,NR,19,71,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,NR,0,100,0,0,0,MUD,91.3,8.699999999999999,0,PBSC,25.8,74.2,NR,investigator_defined,RIC,NR,NR,0,0,0,NR,NR,30.6,11.6,24.8,30.3,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,Y,NR,Y,NR,NR,Y,N,Y,"GVHD prophylaxis: PTCy+CNI+MMF in 54% (n=167); PTCy+others (CNI only, sirolimus, methotrexate) in 46% (n=143). MUD cohort had higher percentage of 2-drug PTCy+CNI prophylaxis (0.7%) compared to haplo (<0.1%).",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,24,NR,NR
288,273,"Older cohort - CBT (patient age >=50, CBT)",comparator_arm,Y,N,N,2675,NR,61,NR,NR,50,70,NR,NR,62.8,13.6,21.6,NR,2,0,0,0,0,0,51.3,NA,48.7,investigator_defined,0,0,0,0,100,UCB,0,0,100,UCB,55.8,44.2,NR,CIBMTR,MAC,NR,NR,NR,NR,0,85.5,NA,NR,NR,NR,NR,R_only,N,NA,NA,NA,NA,NA,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,41.9,NR,NR
289,273,"Older cohort - Younger haplo (patient age >=50, haplo donor <40 yrs)",PTCy_arm,Y,N,N,451,NR,61,NR,NR,50,70,NR,NR,53.4,15.5,29.9,NR,1.1,0,0,0,0,0,47,NA,53,investigator_defined,0,0,0,100,0,haplo,100,0,0,PBSC,32.4,67.59999999999999,NR,CIBMTR,RIC,NR,0,NR,NR,100,88.90000000000001,NR,NR,NR,NR,NR,R_only,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,23.1,NR,NR
290,273,"Older cohort - Older haplo (patient age >=50, haplo donor >=40 yrs)",PTCy_arm,Y,N,N,120,NR,59,NR,NR,50,70,NR,NR,62.5,13.3,20.8,NR,3.3,0,0,0,0,0,40,NA,60,investigator_defined,0,0,0,100,0,haplo,100,0,0,PBSC,35.8,64.2,NR,CIBMTR,RIC,NR,0,NR,NR,100,87.5,NR,NR,NR,NR,NR,R_only,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,26.3,NR,NR
291,273,"Younger cohort - CBT (patient age <50, CBT)",comparator_arm,Y,N,N,1532,NR,40,NR,NR,16,49,NR,NR,59.7,27.9,9.199999999999999,NR,3.2,0,0,0,0,0,35.9,NA,64.09999999999999,investigator_defined,0,0,0,0,100,UCB,0,0,100,UCB,87.09999999999999,12.9,NR,CIBMTR,MAC,NR,NR,NR,NR,0,76.09999999999999,NA,NR,NR,NR,NR,R_only,N,NA,NA,NA,NA,NA,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,41.2,NR,NR
292,273,"Younger cohort - Younger haplo (patient age <50, haplo donor <40 yrs)",PTCy_arm,Y,N,N,171,NR,34,NR,NR,16,49,NR,NR,56.1,29.8,7.6,NR,6.4,0,0,0,0,0,31.8,NA,68.2,investigator_defined,0,0,0,100,0,haplo,100,0,0,PBSC,80.7,19.3,NR,CIBMTR,MAC,NR,0,NR,NR,100,73.09999999999999,NR,NR,NR,NR,NR,R_only,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,22.1,NR,NR
293,273,"Younger cohort - Older haplo (patient age <50, haplo donor >=40 yrs)",PTCy_arm,Y,N,N,167,NR,41,NR,NR,16,49,NR,NR,50.9,36.5,10.8,NR,1.8,0,0,0,0,0,25.9,NA,74.09999999999999,investigator_defined,0,0,0,100,0,haplo,100,0,0,PBSC,79.59999999999999,20.4,NR,CIBMTR,MAC,NR,0,NR,NR,100,80.2,NR,NR,NR,NR,NR,R_only,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,39.3,NR,NR
294,276,HaploSCT,PTCy_arm,Y,N,N,413,64.90000000000001,37.1,25.7,51,18.1,75,NR,NR,0,100,0,0,0,0,0,0,0,0,NR,NR,NR,NR,0,0,0,100,0,haplo,53.8,46.2,0,PBSC,68,32,0,EBMT,MAC,42.6,NA,NA,NA,100,78,72.90000000000001,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,Y,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,36.3,NR,NR
295,276,MSD,comparator_arm,Y,N,N,1891,59.8,37.7,27,49.5,18,76.09999999999999,NR,NR,0,100,0,0,0,0,0,0,0,0,NR,NR,NR,NR,100,0,0,0,0,MSD,81.40000000000001,18.6,0,PBSC,83.2,16.8,0,EBMT,MAC,64.90000000000001,NA,NA,NA,0,71.90000000000001,67,NR,NR,NR,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,NR,NR,Y,NR,NR,NR,N,NR,NR,Y,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,28.9,NR,NR
296,277,PTCy,PTCy_arm,N,Y,N,336,63.8,36,NR,NR,18,73,NR,NR,0,100,0,0,0,0,0,0,0,0,16.4,NR,NR,investigator_defined,0,0,0,100,0,haplo,47.9,52.1,0,BM,78.3,21.7,NR,EBMT,MAC,45.2,0,0,0,100,79.2,NR,64.8,9.199999999999999,14.4,11.6,DR_combinations,Y,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,N,NR,NR,N,N,N,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,30.5,NR,NR
297,277,ATG,comparator_arm,N,Y,N,98,62.2,35.5,NR,NR,18,76,NR,NR,0,100,0,0,0,0,0,0,0,0,30.6,NR,NR,investigator_defined,0,0,0,100,0,haplo,68.40000000000001,31.6,0,PBSC,69.40000000000001,30.6,NR,EBMT,MAC,26.5,0,0,0,100,70.3,NR,57.5,9.6,12.8,20.2,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,Y,NR,Y,NR,NR,Y,N,N,NR,Y,NR,NR,NR,pre_transplant,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,32.7,NR,NR
298,278,PTCy URD AML CR2,PTCy_arm,N,N,N,127,54.3,45.5,NR,NR,18.2,71.3,NR,NR,100,0,0,0,0,0,0,0,0,0,5.5,55.9,15.7,investigator_defined,0,60.6,39.4,0,0,MUD,93.7,6.3,0,PBSC,50.4,49.6,0,EBMT,mixed,11,60.6,39.4,0,0,77.8,47.2,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,Y,NR,NR,Y,N,Y,"PTCy combinations: CsA alone 7.1%, MTX alone 8.7%, MMF alone 4.7%, Tacro alone 9.4%, CsA+MTX 6.3%, CsA+MMF 21.3%, MMF+Tacro 23.6%, MMF+Siro 7.9%, MTX+Tacro 0.8%, other 10.2%",mixed,NR,NR,NR,NR,era_proxy_only,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,26.2,NR,NR
299,279,de novo AML,PTCy_arm,N,N,N,1480,57.5,55.8,44,63.8,18.1,82.5,NR,NR,100,0,0,0,0,0,0,0,0,0,29.9,70.09999999999999,0,investigator_defined,0,0,0,100,0,haplo,70.7,29.3,0,PBSC,50.1,49.9,0,investigator_defined,mixed,NR,0,0,0,100,78.7,62.7,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,NR,NR,NR,NR,N,NR,"PTCy + CSA + MMF in 53.9%, PTCy + Tacro + MMF in 30% (Table S2 referenced)",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,27.2,NR,NR
300,279,secondary AML (sAML),PTCy_arm,N,N,N,231,61.9,60.8,51.6,67.2,20.8,75.7,NR,NR,100,0,0,0,0,0,0,0,0,0,32.9,67.09999999999999,0,investigator_defined,0,0,0,100,0,haplo,78.40000000000001,21.6,0,PBSC,35.1,64.90000000000001,0,investigator_defined,RIC,NR,0,0,0,100,76.2,56.2,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,NR,NR,NR,NR,N,NR,"PTCy + CSA + MMF in 53.7%, PTCy + Tacro + MMF in 27.7% (Table S2 referenced)",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,29.1,NR,NR
301,280,PTCy,PTCy_arm,Y,Y,N,707,56.4,52.7,40.7,62.5,18,77.5,NR,NR,100,0,0,0,0,0,0,0,0,0,25.2,69.2,5.6,investigator_defined,0,66.2,33.8,0,0,MUD,100,0,0,PBSC,61.7,38.3,NR,EBMT,MAC,17.8,66.2,33.8,0,0,74.59999999999999,47.5,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,mixed,NR,NR,mixed,NR,N,NR,NR,mixed,N,N,NA,mixed,NR,NR,NR,NR,era_proxy_only,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,23.9,NR,NR
302,280,No PTCy,comparator_arm,Y,Y,N,6342,53.6,56.6,45.8,64.2,18,80.3,NR,NR,100,0,0,0,0,0,0,0,0,0,27.1,67.8,5.1,investigator_defined,0,83.59999999999999,16.4,0,0,MUD,100,0,0,PBSC,50.2,49.8,NR,EBMT,mixed,13.3,83.59999999999999,16.4,0,0,65.59999999999999,47.4,NR,NR,NR,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,mixed,NR,mixed,NR,NR,mixed,N,N,NA,Y,NR,NR,NR,pre_transplant,era_proxy_only,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,25.2,NR,NR
303,281,PTCy/CSA or TAC/MMF,PTCy_arm,Y,N,N,402,55.7,48.7,NR,NR,18,75.59999999999999,NR,NR,100,0,0,0,0,0,0,0,0,0,22.2,70.90000000000001,6.9,investigator_defined,19.2,45.3,35.6,0,0,MUD,100,0,0,PBSC,48.5,51.5,0,CIBMTR,RIC,NR,64.5,35.6,0,0,77.8,54.4,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,21.2,NR,NR
304,281,ATG/CSA or TAC/MTX,comparator_arm,Y,N,N,5648,52.1,51.5,NR,NR,18,77.8,NR,NR,100,0,0,0,0,0,0,0,0,0,25.7,67.09999999999999,7.2,investigator_defined,22.6,61.4,16,0,0,MUD,100,0,0,PBSC,59,41,0,CIBMTR,MAC,NR,84,16,0,0,71.8,52.5,NR,NR,NR,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,N,NA,Y,NR,NR,N,N,N,NA,Y,NR,NR,NR,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,20.4,NR,NR
305,282,"yHaplo (young haploidentical, donor <35y)",PTCy_arm,N,N,Y,1065,59.2,56.5,47.5,61.7,18.1,81.8,NR,NR,100,0,0,0,0,0,0,0,0,0,32.2,63.3,4.5,investigator_defined,0,0,0,100,0,haplo,72.40000000000001,27.6,0,PBSC,48.9,51.1,0,investigator_defined,mixed,NR,0,0,0,100,77.5,55.7,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,22.6,NR,NR
306,282,"oMMUD (old MMUD, donor >=35y, 8/10 or 9/10)",PTCy_arm,N,N,Y,147,58.5,55.1,44.7,63.9,20.2,73.3,NR,NR,100,0,0,0,0,0,0,0,0,0,25.7,69.09999999999999,5.1,investigator_defined,0,0,100,0,0,MMUD,96.59999999999999,3.4,0,PBSC,49,51,0,investigator_defined,mixed,NR,0,84.40000000000001,15.6,0,73.8,54.4,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,35.7,NR,NR
307,282,"oHaplo (old haploidentical, donor >=35y)",PTCy_arm,N,N,Y,1315,55.3,57.9,43.4,66.59999999999999,18.1,82.5,NR,NR,100,0,0,0,0,0,0,0,0,0,28.1,67.09999999999999,4.8,investigator_defined,0,0,0,100,0,haplo,72.5,27.5,0,PBSC,46.8,53.2,0,investigator_defined,mixed,NR,0,0,0,100,79.7,68.2,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,NR
308,282,"yMMUD (young MMUD, donor <35y, 8/10 or 9/10)",comparator_arm,N,N,Y,271,56.8,55.8,44.6,64.3,18.1,75.59999999999999,NR,NR,100,0,0,0,0,0,0,0,0,0,22.3,72.7,5,investigator_defined,0,0,100,0,0,MMUD,95.59999999999999,4.4,0,PBSC,53.3,46.7,0,investigator_defined,mixed,NR,0,88.2,11.8,0,71.3,42.1,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,24.3,NR,NR
309,287,PTCy,PTCy_arm,Y,N,N,118,NR,51.9,40.9,61.1,18.9,71.5,NR,NR,100,0,0,0,0,0,0,0,0,0,17.8,82.2,NR,investigator_defined,100,0,0,0,0,MSD,80.5,19.5,0,PBSC,58.5,41.5,NR,EBMT,MAC,27.1,NA,NA,NA,NA,78.8,68.09999999999999,NR,NR,NR,NR,DR_combinations,Y,50,2,"+3,+4 or +3,+5",100,standard_50x2,mixed,mixed,NR,mixed,NR,mixed,NR,NR,mixed,N,Y,"heterogeneous: PTCy alone+/-steroids (15.3%), PTCy+CSA+MTX (5.1%), PTCy+CSA (28.8%), PTCy+CSA+MMF (11.9%), PTCy+Tac (12.7%), PTCy+Sir (10.2%), PTCy+Tac+MMF (5.9%), PTCy+Sir+MMF (4.2%), PTCy+other (5.9%)",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,25.2,NR,NR
